# ----------------------------------------
# Aerlingus.com All Website Traffic (excluding internal EI traffic) UA
# New Custom Report
# 20180212-20180212
# ----------------------------------------

Transaction ID,Booked Origin Airport,Booked Destination Airport,trans_Date,Quantity
23CBYW|0c954148f7b703b9355ded7ffd6de81bfd5715c2,DUB,LHR,2018-02-12T08:21:24.773Z,1
23CBYW|0c954148f7b703b9355ded7ffd6de81bfd5715c2,LHR,DUB,2018-02-12T08:21:24.773Z,1
23CBZF|34a705bb507389ab3b1963bac459fcdb7570aa0d,MAN,YYZ,2018-02-12T08:17:53.535Z,1
23CBZF|34a705bb507389ab3b1963bac459fcdb7570aa0d,YYZ,MAN,2018-02-12T08:17:53.535Z,1
23CC6B|a48271055ae209990c3c5e2c5a730d03e5141d5f,DUB,LGW,2018-02-12T08:19:48.612Z,1
23CCJJ|88a9655714ca7c46b2653179719c1d1497868206,MAD,DUB,2018-02-12T08:33:31.884Z,1
23CFKF|dce18b50260f6ddcbc53e0f96e66c522e886ed04,DUB,FRA,2018-02-12T09:30:31.310Z,1
23CFKF|dce18b50260f6ddcbc53e0f96e66c522e886ed04,FRA,DUB,2018-02-12T09:30:31.310Z,1
23CFT2|3cdc99a9818dad4fce4f2606702699bccdd2e984,BHD,LHR,2018-02-12T09:35:54.005Z,1
23CFU2|eb37a13ba27b8bd03070ac7f1233781bd878b27d,MAN,DUB,2018-02-12T09:35:56.476Z,1
23SUEF|e06f3f70c4226c68d00b5f8ac09f9354de0aac85,DUB,ZRH,2018-02-12T00:03:55.657Z,1
23SUEF|e06f3f70c4226c68d00b5f8ac09f9354de0aac85,ZRH,DUB,2018-02-12T00:03:55.657Z,1
23SUU6|64eed08285764bca8e326f824e98828d1767b6fe,DUB,DUS,2018-02-12T00:18:24.302Z,1
23SUU6|64eed08285764bca8e326f824e98828d1767b6fe,DUS,DUB,2018-02-12T00:18:24.302Z,1
23SVQS|ed45625ae1f4b7cf56b2b1697d37eb6c9293e539,CTA,DUB,2018-02-12T00:36:01.302Z,1
23SW4S|00891e373f1fd2d2a03cfc6e3c87133cd7c9818b,DUB,BOS,2018-02-12T01:02:17.808Z,1
23SWIN|d49f7e96a0d0872dfc747f12c026e4228c734fc0,BHX,DUB,2018-02-12T01:18:18.861Z,1
23SWUW|6214cb2a0af80dfab047fb5c418323438dd83ec8,DUB,ORD,2018-02-12T01:38:52.957Z,1
23SWUW|6214cb2a0af80dfab047fb5c418323438dd83ec8,ORD,DUB,2018-02-12T01:38:52.957Z,1
23SXAW|2290b5116ecf4e15d1313f5ae2baf93b12871195,DUB,PHL,2018-02-12T02:06:04.787Z,1
23SXAW|2290b5116ecf4e15d1313f5ae2baf93b12871195,PHL,DUB,2018-02-12T02:06:04.787Z,1
23SY86|0074be16d987f81816db4c11e56ada1f5351d569,FCO,ORD,2018-02-12T02:48:41.496Z,1
23SY86|0074be16d987f81816db4c11e56ada1f5351d569,ORD,FCO,2018-02-12T02:48:41.496Z,1
23SYK2|432c2e6e0cc9510d2ff062531b5520fe24e98335,MXP,DUB,2018-02-12T03:20:16.563Z,1
23SYLS|dab4db4d71c68ee98f235f3a7e78b04c5e851926,DUB,ORD,2018-02-12T03:24:16.931Z,1
23SYLS|dab4db4d71c68ee98f235f3a7e78b04c5e851926,ORD,DUB,2018-02-12T03:24:16.931Z,1
23SYMN|440cca7a5d87680a3d979308e53914c065c2219b,DUB,MIA,2018-02-12T03:29:23.727Z,1
23SZHN|b731d967b4b6d0cfa99ab9ebc4e5d0829850097a,LHR,ORK,2018-02-12T04:22:05.960Z,1
23SZHN|b731d967b4b6d0cfa99ab9ebc4e5d0829850097a,ORK,LHR,2018-02-12T04:22:05.960Z,1
23T3MJ|5bc6b44f6138f8de13d3cdb9458b5aafb9ed8410,CFN,DUB,2018-02-12T06:15:45.708Z,1
23T4CF|a7e992e1663bbe241646080242c94a4104418ff1,BHX,DUB,2018-02-12T06:42:54.329Z,1
23T4CF|a7e992e1663bbe241646080242c94a4104418ff1,DUB,BHX,2018-02-12T06:42:54.329Z,1
23T6AJ|53fa89d4584a126cbbc24842ab8df57386096601,DUB,HAM,2018-02-12T07:47:26.929Z,1
23T6AJ|53fa89d4584a126cbbc24842ab8df57386096601,HAM,DUB,2018-02-12T07:47:26.929Z,1
23T6DN|5e020f44a0ebf9bae3146d5c7308cfcadfff045b,MAD,DUB,2018-02-12T07:55:24.953Z,1
23T78F|01ed37c458910b29b25024124f8e9c28d58bbdcd,DUB,GVA,2018-02-11T08:36:49.835Z,1
23T78F|01ed37c458910b29b25024124f8e9c28d58bbdcd,GVA,DUB,2018-02-11T08:36:49.835Z,1
23T7A2|d92af90dcbfd0553fa200a39ad609c9f903969a6,AGP,DUB,2018-02-12T08:30:23.322Z,1
23T7A2|d92af90dcbfd0553fa200a39ad609c9f903969a6,DUB,AGP,2018-02-12T08:30:23.322Z,1
23T7AB|fef996c884f3d12019a594a8b81d22f0389721f0,BHX,ORK,2018-02-12T08:31:18.232Z,1
23T7AB|fef996c884f3d12019a594a8b81d22f0389721f0,ORK,BHX,2018-02-12T08:31:18.232Z,1
23T7CW|af1981c5232fa42f0ad0e049513de4fb010e6fea,CDG,DUB,2018-02-12T08:33:16.042Z,1
23TAUW|6903e6e7770f896ef098404760b3c3bf63915e41,FCO,DUB,2018-02-12T09:19:46.310Z,1
23TAZ2|a52804c1cd18441f81bdb4db820fa8f4e7194c0a,DUB,DUS,2018-02-12T09:24:02.497Z,1
23TBMW|65076496fe0058445b9ed948bee0a08c4cd244c0,DUB,LHR,2018-02-12T09:36:25.371Z,1
23TC4N|2866dbedfde1edef53814af22a6f2b7809ab357a,DUB,LGW,2018-02-12T09:51:12.466Z,1
23TC4N|2866dbedfde1edef53814af22a6f2b7809ab357a,LGW,DUB,2018-02-12T09:51:12.466Z,1
24LBKJ|7883a57a6a2d5cadcee23c509f10701bedf6d49e,DUB,YYZ,2018-02-12T00:19:21.832Z,1
24LBKJ|7883a57a6a2d5cadcee23c509f10701bedf6d49e,YYZ,DUB,2018-02-12T00:19:21.832Z,1
24LDIS|92c4e003a5eeaa4d43e7a18b6e4dc910e8046cf8,JFK,SNN,2018-02-12T01:21:45.398Z,1
24LDIS|92c4e003a5eeaa4d43e7a18b6e4dc910e8046cf8,SNN,JFK,2018-02-12T01:21:45.398Z,1
24LE62|05a37d084817c52b82acee34778d76382c82fd7b,DUB,CDG,2018-02-12T01:53:40.970Z,1
24LEAS|92c4e003a5eeaa4d43e7a18b6e4dc910e8046cf8,JFK,SNN,2018-02-12T02:09:23.720Z,1
24LEAS|92c4e003a5eeaa4d43e7a18b6e4dc910e8046cf8,SNN,JFK,2018-02-12T02:09:23.720Z,1
24LEFF|734fe49c7552a8849a35603bad5ebbf69d006a37,MAN,PHL,2018-02-12T02:17:29.655Z,1
24LEFF|734fe49c7552a8849a35603bad5ebbf69d006a37,PHL,MAN,2018-02-12T02:17:29.655Z,1
24LEL6|f26a7f06a2ece71ee8b2f0284b2f4f5de432e3e7,BOS,SNN,2018-02-12T02:29:35.352Z,1
24LEL6|f26a7f06a2ece71ee8b2f0284b2f4f5de432e3e7,DUB,BOS,2018-02-12T02:29:35.352Z,1
24LFBJ|046d5377d2371b51675e31413b1a3b6738a115e4,AMS,SFO,2018-02-12T02:59:30.051Z,1
24LFBJ|046d5377d2371b51675e31413b1a3b6738a115e4,SFO,AMS,2018-02-12T02:59:30.051Z,1
24LFRB|09a47ef37f3eb59ebb104fa501ec9bd14105e2e3,BOS,LHR,2018-02-12T03:44:50.769Z,1
24LFRB|09a47ef37f3eb59ebb104fa501ec9bd14105e2e3,LHR,BOS,2018-02-12T03:44:50.769Z,1
24LGEF|3626d31a81be5752f418c8dea04a1053200331e3,AMS,SFO,2018-02-12T04:24:54.122Z,1
24LGEF|3626d31a81be5752f418c8dea04a1053200331e3,SFO,AMS,2018-02-12T04:24:54.122Z,1
24LGWB|21ec214a72f26779b0c390051f8f5fae5f3f1f77,LGW,DUB,2018-02-12T05:18:19.182Z,1
24LIFJ|7e7f63ccb4be82590e4626499ae6d857dd1582c7,LHR,YYZ,2018-02-12T06:18:58.397Z,1
24LIFJ|7e7f63ccb4be82590e4626499ae6d857dd1582c7,YYZ,LHR,2018-02-12T06:18:58.397Z,1
24LKSW|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,DUB,IOM,2018-02-12T07:26:55.429Z,1
24LKSW|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,IOM,DUB,2018-02-12T07:26:55.429Z,1
24LLHW|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,DUB,IOM,2018-02-12T07:31:36.020Z,1
24LLHW|9f28f9ef61c78e283814a4d5b36c0d25d426dba7,IOM,DUB,2018-02-12T07:31:36.020Z,1
24LMM6|b6269c6f9a882c0a4d401d0357e6c26262b6d5f4,LHR,BHD,2018-02-12T08:05:36.569Z,1
24LMVJ|dea24169203caec06e7f1a7a552cadc807510e5e,BRU,DUB,2018-02-12T08:15:53.101Z,1
24LMVJ|dea24169203caec06e7f1a7a552cadc807510e5e,DUB,BRU,2018-02-12T08:15:53.101Z,1
24LMZF|4a7549d3d9398896c141c69676c7a1b1da46caf4,CDG,DUB,2018-02-12T08:19:03.582Z,1
24LMZF|4a7549d3d9398896c141c69676c7a1b1da46caf4,DUB,CDG,2018-02-12T08:19:03.582Z,1
24LNDW|ecd5de4604952027360ea34f54620c8b4ad7359f,DUB,LCY,2018-02-12T08:30:30.834Z,1
24LNJN|9a026df457597de61267b028f613b4d3bba877a6,DUB,BCN,2018-02-12T08:37:36.083Z,1
24LNSB|3e4ff62eb5b2f40c13fab7813ccc87c8470cf592,DUB,LGW,2018-02-12T08:44:02.234Z,1
24LNSB|3e4ff62eb5b2f40c13fab7813ccc87c8470cf592,LGW,DUB,2018-02-12T08:44:02.234Z,1
24LNWW|07437a7a49990e66343327c673d05b8d12adff01,DUB,YYZ,2018-02-12T08:51:07.599Z,1
24LNWW|07437a7a49990e66343327c673d05b8d12adff01,YYZ,DUB,2018-02-12T08:51:07.599Z,1
24LP5B|babd111c26301598fea4988db55284b6fce54337,DUB,LHR,2018-02-12T08:53:22.017Z,1
24LP5B|babd111c26301598fea4988db55284b6fce54337,LHR,DUB,2018-02-12T08:53:22.017Z,1
24LP5N|35563a48c9adc47eb74644343214495bd712fa38,DUB,LHR,2018-02-12T08:54:14.166Z,1
24LPAN|b6211068dc69ca21d79d52d87fd6fa08af474231,DUB,JER,2018-02-12T08:59:47.947Z,1
24LPAN|b6211068dc69ca21d79d52d87fd6fa08af474231,JER,DUB,2018-02-12T08:59:47.947Z,1
24LQ2J|ee3a4003960c58eb584a025e340a4120a49fd1c1,DUB,LYS,2018-02-12T09:23:19.048Z,1
24LQ4F|ec584ae82edee909ee15203ebd00561870dc4628,TXL,DUB,2018-02-12T09:24:50.820Z,1
24LQLF|59a3b66f53e02012c80dbb12d33106e795f0a592,DUB,MAD,2018-02-12T09:36:27.602Z,1
24LQXB|231778d016d1a3fa6b23a15f06abe9d67ec9b857,DUB,LHR,2018-02-12T09:50:34.970Z,1
24LQXB|231778d016d1a3fa6b23a15f06abe9d67ec9b857,LHR,DUB,2018-02-12T09:50:34.970Z,1
25354B|9308bbf3d3b8964a8c537cf9bdc6d4440e318e24,NQY,DUB,2018-02-12T00:00:16.552Z,1
2537V2|6f0825abcd01bb76c35f5058ed26f4e6084b1f83,ABZ,DUB,2018-02-12T01:17:10.061Z,1
2537V2|6f0825abcd01bb76c35f5058ed26f4e6084b1f83,DUB,ABZ,2018-02-12T01:17:10.061Z,1
2538AJ|38b274e8df6328a2060dbbf0d6fdc1983385e19d,DUB,MCO,2018-02-12T01:22:30.092Z,1
2538AJ|38b274e8df6328a2060dbbf0d6fdc1983385e19d,MCO,DUB,2018-02-12T01:22:30.092Z,1
2538EN|1afd95507394302304f58c583e1aaf7a7e1e2785,MAN,DUB,2018-02-12T01:32:04.875Z,1
253BXB|7fcdc8be1b7bf0083a7840209044ccb1407c67ae,EDI,IAD,2018-02-12T03:20:11.971Z,1
253BXB|7fcdc8be1b7bf0083a7840209044ccb1407c67ae,IAD,EDI,2018-02-12T03:20:11.971Z,1
253E2J|540b9f4d89650a9a06e508d1268fde79b79be1ba,BHD,LHR,2018-02-12T04:25:43.615Z,1
253ELN|de1f1e4de0e5c29ba66bfc23224866418b020cf1,LGW,DUB,2018-02-12T04:53:40.481Z,1
253ERS|0c6d7a2c210175c383044ff6cf0a0a298409788d,DUB,ORD,2018-02-12T05:05:44.165Z,1
253ERS|0c6d7a2c210175c383044ff6cf0a0a298409788d,ORD,DUB,2018-02-12T05:05:44.165Z,1
253ETJ|65e238532008c57d0c6ee1c3271c6395bbb003ee,DUB,LHR,2018-02-12T05:07:02.976Z,1
253ETJ|65e238532008c57d0c6ee1c3271c6395bbb003ee,LHR,DUB,2018-02-12T05:07:02.976Z,1
253GSS|e8ba71d4f5bc87ff27d07830e2e006fa4572dbe4,DUB,TLS,2018-02-12T06:13:23.309Z,1
253GSS|e8ba71d4f5bc87ff27d07830e2e006fa4572dbe4,TLS,DUB,2018-02-12T06:13:23.309Z,1
253I6N|d01d9fe146259bb141a9635396b1ec2553eb0766,BRS,DUB,2018-02-12T07:02:01.542Z,1
253K82|457a82ea22b9e5bc90440aea64b05ad9b18962b1,SNN,LHR,2018-02-12T07:54:30.618Z,1
253KV2|fcb7cecbfed677da0a7633084bd66bee90f1407e,DUB,FRA,2018-02-12T08:14:39.706Z,1
253LPJ|1879d6f30f192cf715c955fb7f022a5a3f931883,LHR,SNN,2018-02-12T08:26:46.299Z,1
253LPJ|1879d6f30f192cf715c955fb7f022a5a3f931883,SNN,LHR,2018-02-12T08:26:46.299Z,1
253M3F|1bcd39b04e795adc30a719edd9cd35d4a4b36966,DUB,EDI,2018-02-12T08:38:38.906Z,1
253M3F|1bcd39b04e795adc30a719edd9cd35d4a4b36966,EDI,DUB,2018-02-12T08:38:38.906Z,1
253MDJ|1b66f7a1d1bdb19b763a48003f7b6ca73ec00a13,LHR,DUB,2018-02-12T08:45:47.817Z,1
253N36|ce63c997506a549ae8a75755126e2f247f91aae4,BHX,DUB,2018-02-12T08:57:45.205Z,1
253N36|ce63c997506a549ae8a75755126e2f247f91aae4,DUB,BHX,2018-02-12T08:57:45.205Z,1
253N5W|8cf5de76366dfa3d4b5bb8e437f448ba57dcdf18,BRU,DUB,2018-02-12T08:58:33.244Z,1
253N5W|8cf5de76366dfa3d4b5bb8e437f448ba57dcdf18,DUB,BRU,2018-02-12T08:58:33.244Z,1
253PVF|56b6e01e473477e28cbb725cd6382fca341c9e19,DUB,HAM,2018-02-12T08:15:22.764Z,1
253PVF|56b6e01e473477e28cbb725cd6382fca341c9e19,HAM,DUB,2018-02-12T08:15:22.764Z,1
253Q62|dc3149c3374a0522fddc766f74ad0df8c069b5e3,DUB,LHR,2018-02-12T09:18:27.619Z,1
253Q62|dc3149c3374a0522fddc766f74ad0df8c069b5e3,LHR,DUB,2018-02-12T09:18:27.619Z,1
253RHB|bbc9b498cc5b94381af9eeacb9b0c6dd5074f197,DUB,STR,2018-02-12T09:43:37.625Z,1
253RHB|bbc9b498cc5b94381af9eeacb9b0c6dd5074f197,STR,DUB,2018-02-12T09:43:37.625Z,1
253RM2|c86e811fd34670278a7a5319e40bbaa81f3d9470,LGW,DUB,2018-02-12T09:50:21.691Z,1
253RMN|eb37a13ba27b8bd03070ac7f1233781bd878b27d,DUB,MAN,2018-02-12T09:48:39.896Z,1
253RMN|eb37a13ba27b8bd03070ac7f1233781bd878b27d,MAN,DUB,2018-02-12T09:48:39.896Z,1
27GRGF|a8e200bf12e6c20850dac051e7ffe50b2a3d2a27,DUB,PRG,2018-02-12T00:03:23.288Z,1
27GRUS|c612082a3a9b411fc9cb78f7509a1b8ba945f558,DUB,YYZ,2018-02-12T00:17:32.769Z,1
27GRUS|c612082a3a9b411fc9cb78f7509a1b8ba945f558,YYZ,DUB,2018-02-12T00:17:32.769Z,1
27GRWF|dd9d137c860328dbb7c448d8cce7016a8a5be532,ORK,LHR,2018-02-12T00:22:37.281Z,1
27GSBS|549a85cff0fab728a6bb0baae3cc6d5d1d1e3e85,DUS,YYZ,2018-02-12T00:27:38.633Z,1
27GSBS|549a85cff0fab728a6bb0baae3cc6d5d1d1e3e85,YYZ,DUS,2018-02-12T00:27:38.633Z,1
27GSKF|5dc82e49abe32bce84628d4111c6502de2077294,DUB,LGW,2018-02-12T00:35:20.540Z,1
27GSKW|1154ac118f1e4a888d8892281d993529b9f0cc6f,DUB,ORD,2018-02-12T00:36:45.914Z,1
27GSKW|1154ac118f1e4a888d8892281d993529b9f0cc6f,ORD,DUB,2018-02-12T00:36:45.914Z,1
27GSYS|742e9e6e2b24a7e6460cd5f953d25d19d63f722b,JFK,VIE,2018-02-12T01:08:50.257Z,1
27GSYS|742e9e6e2b24a7e6460cd5f953d25d19d63f722b,VIE,JFK,2018-02-12T01:08:50.257Z,1
27GUDJ|2ca186516971e2dc4b4741c75e332e0ce58c7637,JFK,TXL,2018-02-12T02:23:25.800Z,1
27GUDJ|2ca186516971e2dc4b4741c75e332e0ce58c7637,TXL,JFK,2018-02-12T02:23:25.800Z,1
27GVC2|45bf176cce77166f10cd3606b3ff782c3804a704,BOS,DUB,2018-02-12T03:21:00.562Z,1
27GVC2|45bf176cce77166f10cd3606b3ff782c3804a704,BRU,BOS,2018-02-12T03:21:00.562Z,1
27GW4J|e1e84040f5fcf2f2ed1bd294585435e49dbaf4ea,DUB,SFO,2018-02-12T04:23:25.158Z,1
27GW4J|e1e84040f5fcf2f2ed1bd294585435e49dbaf4ea,SFO,DUB,2018-02-12T04:23:25.158Z,1
27GW5N|be498b0045c3446b51fa93d1522ad1744db5ac13,DUB,SFO,2018-02-12T04:32:40.231Z,1
27GW5N|be498b0045c3446b51fa93d1522ad1744db5ac13,SFO,DUB,2018-02-12T04:32:40.231Z,1
27GWBF|9780fcda83124fa100b155c9d4c98084a299e28d,DUB,SFO,2018-02-12T04:44:43.247Z,1
27GWBF|9780fcda83124fa100b155c9d4c98084a299e28d,SFO,DUB,2018-02-12T04:44:43.247Z,1
27H3IB|a14bb03c403098f2d14ea31b3265574cbffd42b4,LHR,SNN,2018-02-12T08:29:35.934Z,1
27H3IB|a14bb03c403098f2d14ea31b3265574cbffd42b4,SNN,LHR,2018-02-12T08:29:35.934Z,1
27H3Q2|ade5b950d2f9037bd2b3dc24a3e628e59a94193d,DUB,SCQ,2018-02-12T08:36:59.166Z,1
27H3Q2|ade5b950d2f9037bd2b3dc24a3e628e59a94193d,SCQ,DUB,2018-02-12T08:36:59.166Z,1
27H4I2|e32edcb3be7791970039fcf2516d63276d99e73b,MAD,DUB,2018-02-12T08:55:03.906Z,1
27H4UF|07cc8c51c1d12fc14cd8f5ce31657acf064c66b6,DUB,LHR,2018-02-12T09:04:01.740Z,1
27H52F|f7b6ae37afbcfad058eba631ed4946ee8c41f110,BHD,LHR,2018-02-12T09:10:56.817Z,1
27H53B|978dba917f2ce14417c220f15cd9a06d1d5391cc,ORK,AGP,2018-02-12T09:12:31.782Z,1
27H68N|35566cb1cabbb6898784201045a9402493132150,DUB,DUS,2018-02-12T09:38:34.492Z,1
27H6CJ|0e7473f36a2e4a6dd5e5a2874b1ea7a6db41f2e9,DUB,FAO,2018-02-12T09:42:56.925Z,1
27H6CJ|0e7473f36a2e4a6dd5e5a2874b1ea7a6db41f2e9,FAO,DUB,2018-02-12T09:42:56.925Z,1
27H6GJ|2ac14a3f86f119bf7e91109209f207e4376aa40b,HAM,DUB,2018-02-12T09:45:47.240Z,1
27MSTB|928c1b43276434ae10ecea09b657dca5ceb54a4a,DUB,LHR,2018-02-12T00:25:18.211Z,1
27MTJS|28eba1c80a402e8a57c10d48cab81689bb232c06,RSW,SNN,2018-02-12T00:58:47.599Z,1
27MTJS|28eba1c80a402e8a57c10d48cab81689bb232c06,SNN,RSW,2018-02-12T00:58:47.599Z,1
27MTQ6|99b57f9713ebcc6ddef7c33aa1adab8bc19d7ca0,DUB,ORD,2018-02-12T01:14:30.266Z,1
27MTQ6|99b57f9713ebcc6ddef7c33aa1adab8bc19d7ca0,ORD,DUB,2018-02-12T01:14:30.266Z,1
27MULS|3f82d65a79fd0deef2d17985541df36712f8df95,DUB,SEA,2018-02-12T02:14:01.537Z,1
27MULS|3f82d65a79fd0deef2d17985541df36712f8df95,SEA,DUB,2018-02-12T02:14:01.537Z,1
27MV3S|712f62987acc968cbfbfe70dbc72cab607c8e48e,DUB,YYZ,2018-02-12T02:44:11.367Z,1
27MV3S|712f62987acc968cbfbfe70dbc72cab607c8e48e,YYZ,DUB,2018-02-12T02:44:11.367Z,1
27MVAF|2461a0c97c02f6c4d5dcbdf4cc5d9d233e49c49d,LGW,DUB,2018-02-12T02:51:42.465Z,1
27MVAS|40408f81abac8475c156b7940d616f4992f113d4,DUB,PSA,2018-02-12T02:54:09.388Z,1
27MVB6|9fc101476441d559005136753ed438b501ab7129,ORD,DUB,2018-02-12T02:56:15.059Z,1
27MVFB|252a645263ef5d5e28af8807e9afc11cb19d3f33,DUB,NCL,2018-02-12T03:06:08.962Z,1
27MVJ6|fab586084829135e147c08e9d89b9a07043a40c8,MXP,DUB,2018-02-12T03:12:24.157Z,1
27MVK6|bf5052ca8d7e17d617c902162ce5b69948214592,BOS,LHR,2018-02-12T03:17:55.481Z,1
27MVK6|bf5052ca8d7e17d617c902162ce5b69948214592,LHR,BOS,2018-02-12T03:17:55.481Z,1
27MVMF|7bf63c8ecddadf7a507eb5033e27b8f8b5bb44aa,BOS,DUB,2018-02-12T03:21:03.110Z,1
27MVMF|7bf63c8ecddadf7a507eb5033e27b8f8b5bb44aa,DUB,BOS,2018-02-12T03:21:03.110Z,1
27MVMJ|0f8a8180e21d63a10c4b416453bba2fd0ecce5cd,BOS,DUB,2018-02-12T03:22:18.543Z,1
27MVMJ|0f8a8180e21d63a10c4b416453bba2fd0ecce5cd,BRU,BOS,2018-02-12T03:22:18.543Z,1
27MWT2|a27b002237b4cdd8f14805d2890a289456fbdc6c,DUB,IAD,2018-02-12T04:59:53.072Z,1
27MWT2|a27b002237b4cdd8f14805d2890a289456fbdc6c,IAD,DUB,2018-02-12T04:59:53.072Z,1
27MZMJ|e83ceaaf45db5e640c61bb0300cc3ab6b1d94e84,JFK,AMS,2018-02-12T07:07:47.695Z,1
27N276|dba17c47c0d451aba66c09ec1dc8f759ffc4f514,DUB,ZRH,2018-02-12T07:28:23.938Z,1
27N276|dba17c47c0d451aba66c09ec1dc8f759ffc4f514,ZRH,DUB,2018-02-12T07:28:23.938Z,1
27N352|8e227c3c8a29b6908431832dae3e253c887700c3,DUB,FCO,2018-02-12T08:05:43.278Z,1
27N352|8e227c3c8a29b6908431832dae3e253c887700c3,FCO,DUB,2018-02-12T08:05:43.278Z,1
27N3DN|bf4184378fab64cdf8e64338b260f2d2e61647c1,BHD,LHR,2018-02-12T08:13:25.284Z,1
27N3DN|bf4184378fab64cdf8e64338b260f2d2e61647c1,LHR,BHD,2018-02-12T08:13:25.284Z,1
27N4SB|f8c42d9666746b6f27bb0b6fdce1812230a11141,BHX,ORK,2018-02-12T08:39:10.519Z,1
27N5G6|e71cd61af6e32be81031200cfa33054c489306c2,LIS,DUB,2018-02-12T08:56:37.880Z,1
27N5GF|64a4dd26c78ba89ae6a9cce8be6af378695b8ef9,DUB,LHR,2018-02-12T08:56:57.761Z,1
27N5MN|6eba76ac654f911cea403f51fd11e6163e649762,DUB,LGW,2018-02-12T09:02:02.563Z,1
27N5MN|6eba76ac654f911cea403f51fd11e6163e649762,LGW,DUB,2018-02-12T09:02:02.563Z,1
27N5N2|f1eb569002da94b83313a7745cee2f63e98541e3,LGW,DUB,2018-02-12T09:02:29.730Z,1
27N5ZF|65076496fe0058445b9ed948bee0a08c4cd244c0,DUB,BHX,2018-02-12T09:14:03.984Z,1
27N6GF|178c5fa96b73a2e5ba684a9824cdfc9a70aadf05,MAN,DUB,2018-02-12T09:24:36.536Z,1
27N6JB|5fa661cee3a465f5bc5c17c01c5c3a682d0a8e6b,DUB,LHR,2018-02-12T09:25:58.099Z,1
27N6K2|18ca8c598b2c99d21204f141b8c64f9d761a43c2,AGP,DUB,2018-02-12T09:26:27.416Z,1
27N6K2|18ca8c598b2c99d21204f141b8c64f9d761a43c2,DUB,AGP,2018-02-12T09:26:27.416Z,1
27N6NB|f854d2536bd335c8a1bc38970d5ea2056a925803,LGW,DUB,2018-02-12T09:28:07.866Z,1
27N6V6|05d13a516f808fb6397266963cd672493d835d08,DUB,JFK,2018-02-12T09:33:14.254Z,1
27N6V6|05d13a516f808fb6397266963cd672493d835d08,JFK,DUB,2018-02-12T09:33:14.254Z,1
27N6ZW|8817342ce450a36cba3d867aec4a9ec33eeaba31,DUB,LGW,2018-02-12T09:37:43.338Z,1
27N7CB|91e3b89553b97cb89e88e07364b09b1f203e1d23,DUB,MXP,2018-02-12T09:47:45.111Z,1
27N7CB|91e3b89553b97cb89e88e07364b09b1f203e1d23,MXP,DUB,2018-02-12T09:47:45.111Z,1
27YLJS|27cc9a891901b2f1105878d227a7644476c1c7d4,BOS,SNN,2018-02-12T00:22:16.211Z,1
27YLJS|27cc9a891901b2f1105878d227a7644476c1c7d4,SNN,BOS,2018-02-12T00:22:16.211Z,1
27YM86|03030f502c44ad218866b85b3d079a792cb3101a,DUB,JFK,2018-02-12T00:34:37.465Z,1
27YM86|03030f502c44ad218866b85b3d079a792cb3101a,JFK,DUB,2018-02-12T00:34:37.465Z,1
27YMLN|34324634191cc5af8c4943059a2a4e1ce6433a9b,BOS,DUB,2018-02-12T00:56:25.926Z,1
27YMLN|34324634191cc5af8c4943059a2a4e1ce6433a9b,DUB,BOS,2018-02-12T00:56:25.926Z,1
27YMQ6|1e6dcaed0cc0d0b9a4c29d037659fae1228e0c59,CDG,PHL,2018-02-12T01:03:04.865Z,1
27YMQ6|1e6dcaed0cc0d0b9a4c29d037659fae1228e0c59,PHL,CDG,2018-02-12T01:03:04.865Z,1
27YNNN|d207e9723b47153c45e9c1f7273db1c342fa135b,DUB,MAN,2018-02-12T01:44:04.411Z,1
27YNTS|8b5c873548e4c10e3decbd473f7debb4dc19ce70,JFK,SNN,2018-02-12T01:46:10.476Z,1
27YNTS|8b5c873548e4c10e3decbd473f7debb4dc19ce70,SNN,JFK,2018-02-12T01:46:10.476Z,1
27YNWW|81919e0ddd5a6742fe8a518f59ae08f6ba1cad40,DUB,JFK,2018-02-12T01:53:23.138Z,1
27YNWW|81919e0ddd5a6742fe8a518f59ae08f6ba1cad40,SFO,DUB,2018-02-12T01:53:23.138Z,1
27YPYJ|53f38a5e6811c983c9a438b378f4d7b35efe1981,LHR,PHL,2018-02-12T03:06:17.094Z,1
27YPYJ|53f38a5e6811c983c9a438b378f4d7b35efe1981,PHL,LHR,2018-02-12T03:06:17.094Z,1
27YQ4J|257cca623d52da071120efa53084effbafd20d20,AMS,JFK,2018-02-12T03:18:41.779Z,1
27YQ4J|257cca623d52da071120efa53084effbafd20d20,JFK,AMS,2018-02-12T03:18:41.779Z,1
27YQUJ|ab5a380a2c1756b81cf3b534cbfbbf92facfde40,DUB,SEA,2018-02-12T04:06:53.376Z,1
27YQUJ|ab5a380a2c1756b81cf3b534cbfbbf92facfde40,SEA,DUB,2018-02-12T04:06:53.376Z,1
27YR5F|c3a148021e3ba8872cfa15915f335ee15f365cb4,LHR,ORK,2018-02-12T04:23:31.925Z,1
27YR5F|c3a148021e3ba8872cfa15915f335ee15f365cb4,ORK,LHR,2018-02-12T04:23:31.925Z,1
27YR8B|2ac12a90c44dd623d6f2f8077f9562efe2b7029c,DUB,CDG,2018-02-12T04:36:21.335Z,1
